epoch,train_loss,validation_loss,validation_pr_auc,validation_roc_auc,validation_f2_at_0_5,learning_rate,gradient_norm_mean,gradient_norm_max,epoch_seconds,best_epoch,seed,model_key
21,0.15514462226285383,0.12429608218371868,0.9802939962946726,0.997999538355005,0.9216589861751152,0.0003454915028125262,11.33743254496501,52.42647933959961,1.7402130989999023,28,44,dl_e_transformer
22,0.09975572403233784,0.10932817868888378,0.9833482460455821,0.9978456566900055,0.9615384615384616,0.00030348748417303827,3.5082303629471707,9.955520629882812,1.711280565999914,28,44,dl_e_transformer
23,0.10258421015280944,0.10213501006364822,0.9842433867105438,0.9981149496037547,0.966183574879227,0.0002630656687635006,2.7328169620954075,7.5739617347717285,1.6965290349999123,28,44,dl_e_transformer
24,0.12751786697369355,0.11248620226979256,0.979863580225806,0.9978841271062553,0.9523809523809523,0.00022455150927394875,10.718318258340542,35.07209777832031,1.7788057739999203,28,44,dl_e_transformer
25,0.0875729385476846,0.10200831340625882,0.9837146358843706,0.9979610679387552,0.9615384615384616,0.00018825509907063323,5.467667017991726,20.834009170532227,1.721702233999622,28,44,dl_e_transformer
26,0.10826071996528369,0.10725368885323405,0.9853329985605573,0.9982688312687543,0.9569377990430622,0.00015446867550656765,4.724053382873535,12.230257034301758,1.7237286039999162,28,44,dl_e_transformer
27,0.08463820815086365,0.0989705896936357,0.9867507950147253,0.998384242517504,0.975609756097561,0.00012346426699819455,4.699933959887578,17.777376174926758,1.8369168459998946,28,44,dl_e_transformer
28,0.0905907926364587,0.10340657504275441,0.9880018850869535,0.9985765945987537,0.9615384615384616,9.549150281252631e-05,8.42726847070914,29.414173126220703,1.8015152759999182,28,44,dl_e_transformer
29,0.06918159155891491,0.09948767442256212,0.986600237953599,0.9983457721012541,0.975609756097561,7.077560319906693e-05,4.073231421984159,26.647621154785156,1.7941553839996232,28,44,dl_e_transformer
30,0.09492992982268333,0.10029658675193787,0.9878353849204533,0.9985381241825038,0.9615384615384616,4.951556604879047e-05,8.125139749967135,31.39322280883789,1.7018418049997308,28,44,dl_e_transformer
31,0.09194059827579902,0.09940824517980218,0.9880018850869535,0.9985765945987535,0.966183574879227,3.188256468013139e-05,2.614460587501526,8.671485900878906,1.7486246660000688,28,44,dl_e_transformer
32,0.08851287026817982,0.09864612715318799,0.9878353849204533,0.9985381241825037,0.975609756097561,1.8018569652073372e-05,7.665467826219706,18.559431076049805,1.749176253999849,28,44,dl_e_transformer
33,0.06804609492134589,0.09899018798023462,0.9880018850869535,0.9985765945987536,0.970873786407767,8.035205700685162e-06,4.38282183615061,21.08531379699707,1.7596008129999063,28,44,dl_e_transformer
34,0.0686339563331925,0.09908751351758838,0.9878353849204534,0.9985381241825038,0.966183574879227,2.012853002380465e-06,3.877951131417201,16.752525329589844,1.7827934910001204,28,44,dl_e_transformer
35,0.08027438031366238,0.09913268592208624,0.9878353849204535,0.9985381241825037,0.966183574879227,0.0,4.14288376386349,22.08646583557129,1.6736102700001538,28,44,dl_e_transformer
